PARAM01,PARAM02,PARAM03,PARAM04,PARAM05,PARAM06,PARAM07,LABEL
'POSEDGE','-2V','PIN04','TEST15.SOF','7029','/TESTPATH/PR14','3160',1
'NEGEDGE','-3V','PIN03','TEST15.SOF',1702','/TESTPATH/PR01','8880',1
'POSEDGE','-9V','PIN01','TEST01.SOF','5696','???','4905',2
'NEGEDGE','-2V','PIN01','TEST20.SOF',2144','???',1235',2
'NEGEDGE','-3V','PIN02','TEST01.SOF','3898','/TESTPATH/PR14','9853',1
'POSEDGE','-3V','PIN02','TEST15.SOF','7494','/TESTPATH/PR14','3769',2
'NEGEDGE','-5V','PIN04','TEST15.SOF','7844','/TESTPATH/PR01',1662',1
'POSEDGE','-2V','PIN01','TEST08.SOF','4698','/TESTPATH/PR14','8937',2
'POSEDGE','-2V','PIN02','TEST01.SOF',2356','/TESTPATH/PR01',1935',1
'NEGEDGE','-3V','PIN03','TEST15.SOF','6167','/TESTPATH/PR14','3408',1
'POSEDGE','-2V','PIN02','TEST15.SOF','6306','/TESTPATH/PR14','8066',2
'POSEDGE','-5V','PIN04','TEST08.SOF','8404','/TESTPATH/PR02','5248',2
'NEGEDGE','-3V','PIN04','TEST20.SOF','5208','/TESTPATH/PR14','6851',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','4641','???','6610',1
'POSEDGE','-3V','PIN03','TEST01.SOF','5868','/TESTPATH/PR02',1382',2
'NEGEDGE','-2V','PIN04','TEST15.SOF','8059','???','9510',2
'POSEDGE','-3V','PIN04','TEST15.SOF','8799','/TESTPATH/PR02','7630',2
'NEGEDGE','-2V','PIN02','TEST08.SOF',2207','/TESTPATH/PR14','8148',2
'POSEDGE','-3V','PIN02','TEST01.SOF','4828','/TESTPATH/PR14','5242',1
'POSEDGE','-3V','PIN03','TEST15.SOF',2108','/TESTPATH/PR14','4475',2
'POSEDGE','-5V','PIN04','TEST15.SOF','3615','/TESTPATH/PR14','6229',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','7184','/TESTPATH/PR02','8760',1
'POSEDGE','-2V','PIN01','TEST08.SOF','8220','/TESTPATH/PR01','9321',1
'POSEDGE','-5V','PIN01','TEST01.SOF',2347','???','5524',2
'POSEDGE','-9V','PIN02','TEST01.SOF','8701','???','9709',1
'POSEDGE','-5V','PIN03','TEST01.SOF','6185','/TESTPATH/PR01','9093',1
'POSEDGE','-2V','PIN03','TEST01.SOF','4127','/TESTPATH/PR02',1297',2
'POSEDGE','-5V','PIN04','TEST15.SOF','7168','/TESTPATH/PR01','4293',2
'POSEDGE','-9V','PIN01','TEST08.SOF','9360','???',2677',2
'NEGEDGE','-5V','PIN01','TEST20.SOF','8713','/TESTPATH/PR14',1851',2
'POSEDGE','-5V','PIN04','TEST20.SOF','6407','/TESTPATH/PR14',1637',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','5091','/TESTPATH/PR02','6549',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','8174','/TESTPATH/PR01',2424',2
'POSEDGE','-9V','PIN02','TEST20.SOF','5917','/TESTPATH/PR02','5625',1
'POSEDGE','-3V','PIN02','TEST08.SOF','4558','/TESTPATH/PR01',2122',1
'NEGEDGE','-5V','PIN04','TEST08.SOF','5921','/TESTPATH/PR02','5729',1
'POSEDGE','-2V','PIN02','TEST08.SOF','8721','/TESTPATH/PR14','9976',2
'POSEDGE','-9V','PIN04','TEST15.SOF','7263','???','6025',1
'NEGEDGE','-3V','PIN02','TEST08.SOF','4604','/TESTPATH/PR01',2096',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','7343','???','8977',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','5088','???','3324',2
'POSEDGE','-5V','PIN01','TEST20.SOF','7899','/TESTPATH/PR01',2570',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','6792','???',2102',1
'NEGEDGE','-3V','PIN02','TEST20.SOF','9963','???','7570',2
'POSEDGE','-5V','PIN03','TEST01.SOF','3563','???',2047',2
'NEGEDGE','-3V','PIN04','TEST15.SOF','4030','/TESTPATH/PR01','5277',2
'POSEDGE','-3V','PIN01','TEST08.SOF','5927','/TESTPATH/PR02',1831',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','8055','/TESTPATH/PR14',1926',2
'POSEDGE','-5V','PIN02','TEST01.SOF','7117','/TESTPATH/PR01','9314',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','6283','/TESTPATH/PR14','6093',2
'NEGEDGE','-5V','PIN04','TEST01.SOF','9147','/TESTPATH/PR01',1671',2
'POSEDGE','-9V','PIN03','TEST15.SOF','7577','/TESTPATH/PR14','5105',1
'POSEDGE','-2V','PIN04','TEST20.SOF','3064','???','8273',1
'POSEDGE','-5V','PIN02','TEST15.SOF','7766','/TESTPATH/PR14','8661',2
'NEGEDGE','-3V','PIN01','TEST01.SOF','8040','/TESTPATH/PR14','5875',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','6897','???','8604',2
'NEGEDGE','-9V','PIN01','TEST08.SOF','8245','/TESTPATH/PR01',1976',2
'POSEDGE','-5V','PIN01','TEST15.SOF','6116','/TESTPATH/PR14','4837',2
'POSEDGE','-3V','PIN04','TEST15.SOF',2084','/TESTPATH/PR14','4573',2
'NEGEDGE','-9V','PIN02','TEST15.SOF','6588','???','9750',1
'POSEDGE','-5V','PIN04','TEST01.SOF','7435','/TESTPATH/PR01','5190',1
'NEGEDGE','-9V','PIN03','TEST01.SOF','6150','/TESTPATH/PR14','4755',2
'NEGEDGE','-5V','PIN02','TEST20.SOF','4208','/TESTPATH/PR02','8389',1
'POSEDGE','-3V','PIN02','TEST15.SOF','6059','/TESTPATH/PR02','7331',1
'NEGEDGE','-9V','PIN01','TEST08.SOF',1828','/TESTPATH/PR14','9509',1
'NEGEDGE','-3V','PIN02','TEST20.SOF','5865','/TESTPATH/PR01',1920',2
'POSEDGE','-2V','PIN02','TEST15.SOF',2023','???','8273',2
'POSEDGE','-3V','PIN03','TEST15.SOF','8753','/TESTPATH/PR14','8104',1
'POSEDGE','-3V','PIN01','TEST08.SOF',1898','/TESTPATH/PR14',1192',2
'NEGEDGE','-2V','PIN03','TEST15.SOF','6439','/TESTPATH/PR14','6139',2
'POSEDGE','-9V','PIN04','TEST01.SOF','8693','/TESTPATH/PR14','7355',1
'NEGEDGE','-2V','PIN04','TEST01.SOF',1461','/TESTPATH/PR02',1392',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','5585','/TESTPATH/PR14','9671',1
'POSEDGE','-9V','PIN02','TEST08.SOF','6387','???','7228',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','7333','/TESTPATH/PR14','4068',2
'NEGEDGE','-5V','PIN04','TEST01.SOF',2617','???','7146',1
'POSEDGE','-5V','PIN03','TEST08.SOF','7278','???','6926',2
'POSEDGE','-5V','PIN01','TEST08.SOF','9221','/TESTPATH/PR14','3573',1
'POSEDGE','-3V','PIN01','TEST20.SOF','8361','???','3648',2
'POSEDGE','-5V','PIN03','TEST08.SOF',2305','/TESTPATH/PR01','8159',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','7589','/TESTPATH/PR14','6783',1
'NEGEDGE','-3V','PIN01','TEST08.SOF',1223','???',1106',1
'POSEDGE','-2V','PIN01','TEST15.SOF','9939','/TESTPATH/PR02','3925',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','3162','???','6742',1
'POSEDGE','-2V','PIN03','TEST20.SOF',1015','/TESTPATH/PR14','4780',1
'POSEDGE','-3V','PIN01','TEST01.SOF','3952','/TESTPATH/PR14','5819',1
'NEGEDGE','-9V','PIN04','TEST08.SOF','7529','???','9391',1
'NEGEDGE','-5V','PIN02','TEST01.SOF','8717','???',1113',2
'POSEDGE','-5V','PIN04','TEST15.SOF',1119','/TESTPATH/PR14','8256',1
'POSEDGE','-5V','PIN02','TEST20.SOF','7263','/TESTPATH/PR02','6852',1
'NEGEDGE','-5V','PIN04','TEST20.SOF','5863','/TESTPATH/PR01','5127',1
'NEGEDGE','-2V','PIN03','TEST01.SOF',2611','/TESTPATH/PR01',2990',1
'POSEDGE','-5V','PIN03','TEST01.SOF','9647','/TESTPATH/PR14','5655',1
'POSEDGE','-9V','PIN02','TEST15.SOF',1823','/TESTPATH/PR02','3819',1
'POSEDGE','-9V','PIN02','TEST01.SOF','7420','/TESTPATH/PR01','3089',1
'POSEDGE','-5V','PIN02','TEST01.SOF',2838','/TESTPATH/PR02','8120',2
'POSEDGE','-3V','PIN04','TEST15.SOF','9440','/TESTPATH/PR14','3329',1
'NEGEDGE','-3V','PIN04','TEST08.SOF','9856','/TESTPATH/PR02','5727',1
'NEGEDGE','-2V','PIN02','TEST20.SOF','8987','/TESTPATH/PR01','7268',1
'POSEDGE','-5V','PIN02','TEST20.SOF','4453','/TESTPATH/PR14',2910',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','9324','/TESTPATH/PR01','3371',2
'POSEDGE','-9V','PIN03','TEST20.SOF',1683','???','6636',1
'POSEDGE','-3V','PIN01','TEST08.SOF','7597','/TESTPATH/PR02',1815',2
'POSEDGE','-9V','PIN03','TEST01.SOF','5757','/TESTPATH/PR02','8259',1
'POSEDGE','-5V','PIN04','TEST08.SOF','6111','/TESTPATH/PR01','9765',2
'POSEDGE','-2V','PIN03','TEST01.SOF','8796','/TESTPATH/PR14','9536',1
'POSEDGE','-3V','PIN01','TEST15.SOF','4138','/TESTPATH/PR14','8848',1
'NEGEDGE','-3V','PIN02','TEST15.SOF','3643','/TESTPATH/PR14','5469',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','3824','/TESTPATH/PR02','7785',1
'POSEDGE','-3V','PIN01','TEST08.SOF','5903','/TESTPATH/PR14','8722',2
'POSEDGE','-2V','PIN04','TEST15.SOF','8712','/TESTPATH/PR14','3410',1
'POSEDGE','-2V','PIN01','TEST15.SOF','7039','/TESTPATH/PR01','4760',1
'NEGEDGE','-3V','PIN04','TEST08.SOF','4927','/TESTPATH/PR02',1339',2
'POSEDGE','-5V','PIN01','TEST01.SOF','8781','???','8582',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','8080','/TESTPATH/PR01',2098',2
'POSEDGE','-2V','PIN02','TEST15.SOF','3309','???',2568',1
'NEGEDGE','-3V','PIN04','TEST01.SOF','4054','???','9229',2
'POSEDGE','-3V','PIN03','TEST01.SOF','7637','/TESTPATH/PR02','4709',2
'NEGEDGE','-5V','PIN04','TEST08.SOF',2563','/TESTPATH/PR02','6823',2
'POSEDGE','-5V','PIN02','TEST08.SOF','7447','/TESTPATH/PR14',2310',1
'POSEDGE','-3V','PIN04','TEST08.SOF','4109','???','6967',1
'POSEDGE','-3V','PIN01','TEST20.SOF','5226','/TESTPATH/PR01','3019',1
'POSEDGE','-5V','PIN04','TEST01.SOF','6196','/TESTPATH/PR02','7230',1
'POSEDGE','-5V','PIN04','TEST08.SOF','4235','/TESTPATH/PR01','8959',1
'NEGEDGE','-9V','PIN01','TEST08.SOF','6541','/TESTPATH/PR01','9750',1
'NEGEDGE','-2V','PIN02','TEST20.SOF','4397','/TESTPATH/PR14','6628',1
'POSEDGE','-5V','PIN02','TEST01.SOF',1584','/TESTPATH/PR14',2973',1
'POSEDGE','-5V','PIN04','TEST01.SOF',1380','???','3956',2
'NEGEDGE','-9V','PIN03','TEST08.SOF','9404','/TESTPATH/PR02',2417',1
'NEGEDGE','-9V','PIN04','TEST15.SOF',1322','/TESTPATH/PR01','5676',2
'POSEDGE','-2V','PIN04','TEST15.SOF','3907','???','6832',1
'POSEDGE','-9V','PIN02','TEST20.SOF','4557','???',2819',2
'NEGEDGE','-2V','PIN03','TEST08.SOF','9429','/TESTPATH/PR14','8886',1
'POSEDGE','-5V','PIN02','TEST08.SOF','8361','/TESTPATH/PR02',2734',1
'POSEDGE','-9V','PIN03','TEST01.SOF','4448','/TESTPATH/PR02',2615',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','8919','/TESTPATH/PR14','4113',2
'POSEDGE','-5V','PIN04','TEST20.SOF','6316','/TESTPATH/PR02','3789',1
'NEGEDGE','-3V','PIN01','TEST15.SOF',1147','/TESTPATH/PR02','7301',1
'NEGEDGE','-3V','PIN03','TEST15.SOF','8113','/TESTPATH/PR02','7338',1
'NEGEDGE','-5V','PIN04','TEST20.SOF','3370','/TESTPATH/PR14','9289',2
'POSEDGE','-2V','PIN01','TEST08.SOF','4962','/TESTPATH/PR01','6684',2
'POSEDGE','-3V','PIN03','TEST20.SOF',1630','/TESTPATH/PR02','7149',1
'POSEDGE','-2V','PIN03','TEST15.SOF','3640','/TESTPATH/PR01','8384',1
'NEGEDGE','-3V','PIN04','TEST08.SOF','4554','/TESTPATH/PR14','5992',2
'NEGEDGE','-9V','PIN04','TEST20.SOF','7276','???','4132',1
'NEGEDGE','-5V','PIN04','TEST08.SOF',2138','???','3638',2
'POSEDGE','-2V','PIN02','TEST01.SOF','8537','???','8336',2
'POSEDGE','-2V','PIN03','TEST15.SOF','7047','/TESTPATH/PR01',1722',2
'NEGEDGE','-5V','PIN03','TEST01.SOF',1034','/TESTPATH/PR01',2170',2
'NEGEDGE','-3V','PIN04','TEST01.SOF','5721','???',1001',1
'NEGEDGE','-2V','PIN04','TEST08.SOF','9642','???','7824',2
'POSEDGE','-5V','PIN04','TEST08.SOF',2139','/TESTPATH/PR14','7335',1
'POSEDGE','-3V','PIN04','TEST08.SOF','5214','/TESTPATH/PR02','6952',2
'NEGEDGE','-2V','PIN03','TEST15.SOF',1850','/TESTPATH/PR14','6829',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','3110','/TESTPATH/PR01','6256',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','5710','/TESTPATH/PR14','4319',2
'POSEDGE','-5V','PIN04','TEST08.SOF','3610','/TESTPATH/PR01',1170',2
'POSEDGE','-5V','PIN04','TEST15.SOF','8534','/TESTPATH/PR14','8374',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','9684','/TESTPATH/PR02','6201',2
'NEGEDGE','-3V','PIN03','TEST15.SOF',1841','???','7622',1
'POSEDGE','-2V','PIN04','TEST15.SOF','3448','???','8339',2
'POSEDGE','-5V','PIN04','TEST15.SOF','7555','/TESTPATH/PR14',2630',2
'NEGEDGE','-5V','PIN01','TEST15.SOF','8393','/TESTPATH/PR01','6910',1
'NEGEDGE','-9V','PIN01','TEST01.SOF',1520','/TESTPATH/PR02','5442',2
'NEGEDGE','-5V','PIN03','TEST01.SOF','3161','???','6388',2
'POSEDGE','-2V','PIN03','TEST15.SOF','9281','/TESTPATH/PR02','5167',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','4758','/TESTPATH/PR01','3507',2
'POSEDGE','-9V','PIN02','TEST08.SOF','8963','/TESTPATH/PR02','5515',2
'POSEDGE','-3V','PIN01','TEST20.SOF','8580','/TESTPATH/PR02',1627',2
'POSEDGE','-2V','PIN04','TEST20.SOF','7806','???','3568',1
'POSEDGE','-9V','PIN03','TEST01.SOF','6540','/TESTPATH/PR01','7696',1
'POSEDGE','-2V','PIN02','TEST01.SOF','8398','/TESTPATH/PR14','6223',2
'NEGEDGE','-9V','PIN04','TEST01.SOF','7321','/TESTPATH/PR02','5362',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','3378','/TESTPATH/PR14',2573',1
'POSEDGE','-2V','PIN04','TEST15.SOF',1896','???','8352',1
'NEGEDGE','-3V','PIN04','TEST15.SOF','4126','/TESTPATH/PR01','8947',1
'NEGEDGE','-3V','PIN03','TEST20.SOF','6639','???','9969',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','4213','???','7622',2
'NEGEDGE','-9V','PIN02','TEST15.SOF',1772','/TESTPATH/PR14','4700',1
'POSEDGE','-2V','PIN04','TEST20.SOF','4877','/TESTPATH/PR02','7447',1
'NEGEDGE','-9V','PIN03','TEST01.SOF','4818','/TESTPATH/PR02','3843',1
'POSEDGE','-9V','PIN04','TEST15.SOF','3022','/TESTPATH/PR01','4794',1
'POSEDGE','-5V','PIN03','TEST20.SOF','3962','/TESTPATH/PR01','5942',2
'NEGEDGE','-9V','PIN01','TEST15.SOF','6288','/TESTPATH/PR02','9445',2
'POSEDGE','-2V','PIN03','TEST15.SOF','7819','/TESTPATH/PR01','3222',2
'POSEDGE','-5V','PIN02','TEST20.SOF','6071','???','8676',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','6190','/TESTPATH/PR02',2655',1
'POSEDGE','-9V','PIN01','TEST01.SOF',1946','/TESTPATH/PR02',1849',2
'NEGEDGE','-5V','PIN02','TEST20.SOF','6853','/TESTPATH/PR01','5393',2
'POSEDGE','-2V','PIN03','TEST15.SOF','9050','/TESTPATH/PR02','6355',2
'POSEDGE','-9V','PIN03','TEST01.SOF','8536','/TESTPATH/PR01',1774',2
'NEGEDGE','-9V','PIN02','TEST01.SOF','4929','/TESTPATH/PR02','3766',2
'NEGEDGE','-5V','PIN03','TEST20.SOF','7417','/TESTPATH/PR14',2162',2
'NEGEDGE','-5V','PIN03','TEST08.SOF',2452','/TESTPATH/PR01','6546',1
'NEGEDGE','-3V','PIN04','TEST20.SOF','5092','/TESTPATH/PR02','3527',2
'POSEDGE','-2V','PIN03','TEST15.SOF','4511','/TESTPATH/PR02','3823',2
'NEGEDGE','-2V','PIN02','TEST01.SOF',1147','/TESTPATH/PR02','8362',2
'NEGEDGE','-5V','PIN03','TEST01.SOF','3311','???','8015',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','3972','/TESTPATH/PR14','4891',2
'POSEDGE','-9V','PIN04','TEST15.SOF','9447','/TESTPATH/PR01','9732',1
'NEGEDGE','-5V','PIN01','TEST15.SOF',1336','???','6123',1
'NEGEDGE','-3V','PIN01','TEST15.SOF',1022','/TESTPATH/PR14','6514',1
'POSEDGE','-5V','PIN01','TEST08.SOF','9485','/TESTPATH/PR01','6057',2
'NEGEDGE','-9V','PIN03','TEST08.SOF','6494','/TESTPATH/PR01','8782',1
'POSEDGE','-2V','PIN01','TEST01.SOF','9015','/TESTPATH/PR01','7765',2
'POSEDGE','-9V','PIN01','TEST08.SOF','6345','/TESTPATH/PR02','6050',2
'POSEDGE','-2V','PIN03','TEST20.SOF','4580','???',2341',2
'POSEDGE','-2V','PIN02','TEST15.SOF','7770','/TESTPATH/PR02','8808',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','6937','/TESTPATH/PR01','9614',2
'POSEDGE','-9V','PIN02','TEST01.SOF','7011','/TESTPATH/PR02','6699',1
'NEGEDGE','-2V','PIN01','TEST08.SOF','7552','/TESTPATH/PR02','5768',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','7841','/TESTPATH/PR02',1365',2
'POSEDGE','-5V','PIN01','TEST08.SOF','3056','???','5402',2
'NEGEDGE','-3V','PIN02','TEST01.SOF',2928','???','4987',1
'NEGEDGE','-9V','PIN03','TEST01.SOF',2429','/TESTPATH/PR14','7883',1
'POSEDGE','-5V','PIN01','TEST08.SOF','3604','???','6641',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','6564','/TESTPATH/PR02','7089',2
'POSEDGE','-9V','PIN04','TEST01.SOF','5508','???','5644',1
'POSEDGE','-5V','PIN01','TEST20.SOF','4365','/TESTPATH/PR01','7076',2
'POSEDGE','-2V','PIN03','TEST15.SOF','4912','???','8270',2
'POSEDGE','-5V','PIN02','TEST20.SOF','4475','/TESTPATH/PR02','4525',2
'POSEDGE','-9V','PIN03','TEST08.SOF',2941','???','3058',2
'POSEDGE','-3V','PIN01','TEST15.SOF','9939','/TESTPATH/PR01','8998',2
'POSEDGE','-5V','PIN03','TEST01.SOF','6989','/TESTPATH/PR02','7116',1
'POSEDGE','-3V','PIN04','TEST01.SOF','7098','/TESTPATH/PR01','4974',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','5624','/TESTPATH/PR14','9106',1
'POSEDGE','-2V','PIN01','TEST01.SOF',1303','/TESTPATH/PR02','4099',2
'NEGEDGE','-5V','PIN01','TEST15.SOF','8718','/TESTPATH/PR01','5614',1
'NEGEDGE','-3V','PIN04','TEST08.SOF','5308','???','3516',1
'POSEDGE','-2V','PIN02','TEST15.SOF','7976','???','3362',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','4062','/TESTPATH/PR14','8663',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','8636','/TESTPATH/PR14','5250',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','6307','???','3440',1
'POSEDGE','-3V','PIN01','TEST20.SOF',2628','/TESTPATH/PR14','9299',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','5241','/TESTPATH/PR14','7381',1
'NEGEDGE','-5V','PIN03','TEST15.SOF',1579','/TESTPATH/PR14','6266',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','3118','/TESTPATH/PR14','9544',1
'NEGEDGE','-3V','PIN01','TEST15.SOF','3694','???','7914',2
'NEGEDGE','-5V','PIN01','TEST20.SOF','7529','/TESTPATH/PR02',1406',2
'POSEDGE','-9V','PIN03','TEST08.SOF','6094','/TESTPATH/PR14','4769',2
'POSEDGE','-2V','PIN03','TEST01.SOF','4332','???','5074',1
'POSEDGE','-5V','PIN02','TEST01.SOF','4192','/TESTPATH/PR14','3772',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','4293','/TESTPATH/PR14',2044',2
'POSEDGE','-9V','PIN02','TEST15.SOF','7988','/TESTPATH/PR14',1654',2
'POSEDGE','-2V','PIN02','TEST15.SOF','4968','/TESTPATH/PR02','4193',1
'POSEDGE','-3V','PIN04','TEST08.SOF','3632','/TESTPATH/PR01','9589',1
'NEGEDGE','-5V','PIN02','TEST20.SOF',2126','/TESTPATH/PR02','7021',1
'POSEDGE','-5V','PIN01','TEST20.SOF','3308','/TESTPATH/PR14','5976',1
'POSEDGE','-5V','PIN03','TEST15.SOF','8126','/TESTPATH/PR02','3687',1
'POSEDGE','-3V','PIN02','TEST08.SOF','6927','???',1360',2
'NEGEDGE','-2V','PIN04','TEST01.SOF','7350','???','3931',1
'POSEDGE','-3V','PIN04','TEST15.SOF',2348','/TESTPATH/PR01','6909',1
'POSEDGE','-3V','PIN04','TEST08.SOF','8502','???','9521',1
'NEGEDGE','-5V','PIN04','TEST15.SOF',1162','/TESTPATH/PR01','8602',1
'NEGEDGE','-3V','PIN03','TEST15.SOF',2183','???','6766',2
'POSEDGE','-3V','PIN04','TEST01.SOF','3189','???','8209',1
'NEGEDGE','-3V','PIN01','TEST01.SOF','5807','???','7551',2
'NEGEDGE','-2V','PIN02','TEST20.SOF','4649','/TESTPATH/PR14','4756',2
'POSEDGE','-9V','PIN01','TEST08.SOF','8911','???','8182',2
'POSEDGE','-9V','PIN03','TEST15.SOF','7298','???','7863',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','9576','/TESTPATH/PR14','7604',1
'POSEDGE','-2V','PIN02','TEST20.SOF',1021','/TESTPATH/PR01',1276',1
'POSEDGE','-2V','PIN02','TEST08.SOF','8711','/TESTPATH/PR01','8356',2
'NEGEDGE','-2V','PIN01','TEST08.SOF','3058','/TESTPATH/PR14','8233',2
'POSEDGE','-3V','PIN01','TEST15.SOF','6760','/TESTPATH/PR01','5820',2
'POSEDGE','-2V','PIN04','TEST08.SOF','8949','/TESTPATH/PR02','6226',2
'POSEDGE','-2V','PIN03','TEST15.SOF','8465','/TESTPATH/PR02','7203',1
'POSEDGE','-5V','PIN02','TEST15.SOF','8570','???','5682',1
'POSEDGE','-3V','PIN03','TEST08.SOF',2071','/TESTPATH/PR01','8272',1
'POSEDGE','-2V','PIN02','TEST08.SOF','5645','/TESTPATH/PR14','5302',2
'POSEDGE','-2V','PIN02','TEST01.SOF','7072','/TESTPATH/PR01','3847',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','9735','/TESTPATH/PR02',1147',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','6978','/TESTPATH/PR14','8819',2
'POSEDGE','-2V','PIN01','TEST15.SOF','5360','/TESTPATH/PR02','4633',2
'NEGEDGE','-3V','PIN01','TEST08.SOF',2107','/TESTPATH/PR02','3510',1
'NEGEDGE','-3V','PIN04','TEST01.SOF','7381','/TESTPATH/PR14',2020',1
'POSEDGE','-5V','PIN04','TEST20.SOF','8810','/TESTPATH/PR01','8904',1
'POSEDGE','-2V','PIN01','TEST15.SOF','4147','???','4276',1
'POSEDGE','-5V','PIN04','TEST01.SOF',1108','???','4159',2
'POSEDGE','-9V','PIN04','TEST08.SOF',2067','/TESTPATH/PR02','6905',1
'POSEDGE','-9V','PIN02','TEST15.SOF','4960','/TESTPATH/PR14','6881',2
'POSEDGE','-9V','PIN01','TEST01.SOF','8702','/TESTPATH/PR14','6467',2
'NEGEDGE','-3V','PIN03','TEST15.SOF','8413','/TESTPATH/PR14',1602',2
'NEGEDGE','-9V','PIN02','TEST15.SOF','9564','/TESTPATH/PR01','3486',2
'POSEDGE','-5V','PIN04','TEST20.SOF','3156','???',1124',1
'POSEDGE','-9V','PIN01','TEST15.SOF','7056','/TESTPATH/PR02','8847',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','8119','/TESTPATH/PR14',2743',1
'NEGEDGE','-9V','PIN03','TEST15.SOF','3892','/TESTPATH/PR02','9082',2
'NEGEDGE','-9V','PIN02','TEST20.SOF','6111','/TESTPATH/PR02','8159',1
'NEGEDGE','-9V','PIN04','TEST01.SOF','8424','/TESTPATH/PR14','5059',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','3837','/TESTPATH/PR02','9731',2
'NEGEDGE','-9V','PIN01','TEST08.SOF','6895','/TESTPATH/PR14','9649',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','9918','/TESTPATH/PR01','8707',1
'POSEDGE','-5V','PIN04','TEST01.SOF','8686','/TESTPATH/PR02','4490',2
'POSEDGE','-2V','PIN02','TEST20.SOF','7679','/TESTPATH/PR14','8628',1
'POSEDGE','-2V','PIN01','TEST08.SOF','7040','/TESTPATH/PR02','8956',1
'NEGEDGE','-3V','PIN04','TEST01.SOF','4600','???','8856',1
'NEGEDGE','-9V','PIN03','TEST20.SOF','6501','/TESTPATH/PR14','9288',1
'POSEDGE','-5V','PIN04','TEST15.SOF','7538','/TESTPATH/PR14','7075',2
'POSEDGE','-5V','PIN03','TEST01.SOF','3103','/TESTPATH/PR01','6316',1
'NEGEDGE','-2V','PIN01','TEST08.SOF','4947','/TESTPATH/PR14','8945',1
'NEGEDGE','-9V','PIN04','TEST20.SOF','4093','/TESTPATH/PR01','6666',2
'POSEDGE','-5V','PIN02','TEST08.SOF',2182','???','4845',1
'POSEDGE','-3V','PIN01','TEST01.SOF','7725','/TESTPATH/PR14','9655',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','9725','???','8657',1
'NEGEDGE','-5V','PIN04','TEST08.SOF','6202','/TESTPATH/PR01',1355',2
'POSEDGE','-9V','PIN03','TEST15.SOF','3347','/TESTPATH/PR01','7889',1
'POSEDGE','-3V','PIN04','TEST08.SOF',1239','???','3013',1
'POSEDGE','-3V','PIN01','TEST20.SOF','7650','/TESTPATH/PR14','7307',2
'NEGEDGE','-5V','PIN02','TEST20.SOF','5320','/TESTPATH/PR02',2995',1
'POSEDGE','-5V','PIN03','TEST01.SOF','7973','/TESTPATH/PR01','6095',1
'POSEDGE','-5V','PIN03','TEST15.SOF','8934','???','3262',1
'POSEDGE','-2V','PIN03','TEST15.SOF','5697','/TESTPATH/PR01','4813',2
'POSEDGE','-9V','PIN02','TEST08.SOF','7440','/TESTPATH/PR01','6810',2
'NEGEDGE','-9V','PIN01','TEST15.SOF','6185','/TESTPATH/PR02','7918',1
'NEGEDGE','-2V','PIN03','TEST01.SOF','8025','/TESTPATH/PR14',1264',1
'POSEDGE','-5V','PIN01','TEST01.SOF','9161','???','9036',2
